Category,pslist.nproc,pslist.nppid,pslist.avg_threads,pslist.nprocs64bit,pslist.avg_handlers,dlllist.ndlls,dlllist.avg_dlls_per_proc,handles.nhandles,handles.avg_handles_per_proc,handles.nport,handles.nfile,handles.nevent,handles.ndesktop,handles.nkey,handles.nthread,handles.ndirectory,handles.nsemaphore,handles.ntimer,handles.nsection,handles.nmutant,ldrmodules.not_in_load,ldrmodules.not_in_init,ldrmodules.not_in_mem,ldrmodules.not_in_load_avg,ldrmodules.not_in_init_avg,ldrmodules.not_in_mem_avg,malfind.ninjections,malfind.commitCharge,malfind.protection,malfind.uniqueInjections,psxview.not_in_pslist,psxview.not_in_eprocess_pool,psxview.not_in_ethread_pool,psxview.not_in_pspcid_list,psxview.not_in_csrss_handles,psxview.not_in_session,psxview.not_in_deskthrd,psxview.not_in_pslist_false_avg,psxview.not_in_eprocess_pool_false_avg,psxview.not_in_ethread_pool_false_avg,psxview.not_in_pspcid_list_false_avg,psxview.not_in_csrss_handles_false_avg,psxview.not_in_session_false_avg,psxview.not_in_deskthrd_false_avg,modules.nmodules,svcscan.nservices,svcscan.kernel_drivers,svcscan.fs_drivers,svcscan.process_services,svcscan.shared_process_services,svcscan.interactive_process_services,svcscan.nactive,callbacks.ncallbacks,callbacks.nanonymous
Transponder,39,15,11.41025641,0,220.6410256,1562,40.05128205,8605,220.6410256,0,641,3005,42,654,833,99,640,120,176,259,47,85,47,0.029228856,0.052860697,0.029228856,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,87,0
Transponder,37,15,10.13513514,0,214.6216216,1445,39.05405405,7941,214.6216216,0,627,2809,40,666,662,92,594,113,160,230,42,78,42,0.028826356,0.05353466,0.028826356,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0
Transponder,39,15,10.69230769,0,217.3333333,1551,39.76923077,8476,217.3333333,0,641,2967,42,654,777,99,634,120,176,259,47,85,47,0.029430182,0.053224796,0.029430182,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,87,0
Transponder,41,16,10.12195122,0,210.097561,1614,39.36585366,8614,210.097561,0,644,3010,44,668,761,103,643,126,180,267,46,86,46,0.027727547,0.051838457,0.027727547,3,3,18,1.0,5,0,5,5,9,7,11,0.108695652,0.0,0.108695652,0.108695652,0.195652174,0.152173913,0.239130435,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.875,0,208.525,1556,38.9,8341,208.525,0,641,2924,43,663,708,101,606,123,177,262,45,84,45,0.0281602,0.052565707,0.0281602,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.825,0,208.225,1556,38.9,8329,208.225,0,641,2918,43,663,702,101,606,123,177,262,45,84,45,0.028248588,0.052730697,0.028248588,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,87,0
Transponder,39,15,10.0,0,211.8205128,1527,39.15384615,8261,211.8205128,0,639,2896,42,681,694,100,604,119,176,259,44,83,44,0.028205128,0.053205128,0.028205128,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,121,87,0
Transponder,38,15,10.05263158,0,214.1578947,1492,39.26315789,8138,214.1578947,0,634,2856,41,677,683,98,598,116,175,252,44,81,44,0.029042904,0.053465347,0.029042904,3,3,18,1.0,5,0,5,5,9,7,11,0.11627907,0.0,0.11627907,0.11627907,0.209302326,0.162790698,0.255813953,138,389,221,26,24,116,0,119,87,0
Transponder,38,15,10.15789474,0,214.1842105,1492,39.26315789,8139,214.1842105,0,636,2852,41,677,688,98,598,116,176,252,44,81,44,0.029139073,0.053642384,0.029139073,3,3,18,1.0,5,0,5,5,9,7,11,0.11627907,0.0,0.11627907,0.11627907,0.209302326,0.162790698,0.255813953,138,389,221,26,24,116,0,119,87,0
Transponder,37,15,10.21621622,0,215.1621622,1445,39.05405405,7961,215.1621622,0,627,2817,40,666,671,92,594,113,161,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0
Transponder,44,18,10.70454545,0,205.8181818,1684,38.27272727,9056,205.8181818,0,676,3105,47,697,881,109,678,129,191,270,58,101,58,0.033314187,0.058012636,0.033314187,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0
Transponder,42,18,9.714285714,0,202.7857143,1593,37.92857143,8517,202.7857143,0,658,2952,45,717,731,102,640,122,175,243,56,97,56,0.034589253,0.059913527,0.034589253,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Transponder,44,18,10.06818182,0,202.3863636,1673,38.02272727,8905,202.3863636,0,673,3063,47,697,824,109,672,129,191,270,60,103,60,0.034642032,0.059468822,0.034642032,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.090909091,0.045454545,0.136363636,138,389,221,26,24,116,0,122,87,0
Transponder,46,19,9.717391304,0,197.326087,1736,37.73913043,9077,197.326087,0,677,3113,49,711,818,113,681,135,195,278,59,104,59,0.032887402,0.057971014,0.032887402,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.086956522,0.043478261,0.130434783,138,389,221,26,24,116,0,122,87,0
Transponder,45,19,9.511111111,0,195.6666667,1678,37.28888889,8805,195.6666667,0,674,3030,48,706,769,111,644,132,192,273,58,102,58,0.033467975,0.058857473,0.033467975,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0
Transponder,45,19,9.4,0,196.1777778,1692,37.6,8828,196.1777778,0,673,3035,48,709,762,111,652,132,192,273,58,102,58,0.033314187,0.058587019,0.033314187,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.088888889,0.044444444,0.133333333,138,389,221,26,24,116,0,122,87,0
Transponder,44,18,9.431818182,0,198.2727273,1658,37.68181818,8724,198.2727273,0,670,3004,47,706,749,110,644,128,190,264,58,101,58,0.03409759,0.059376837,0.03409759,3,3,18,1.0,1,0,1,1,5,3,7,0.022222222,0.0,0.022222222,0.022222222,0.111111111,0.066666667,0.155555556,138,389,221,26,24,116,0,121,87,0
Transponder,43,18,9.441860465,0,199.5348837,1622,37.72093023,8580,199.5348837,0,665,2954,46,703,734,108,638,125,190,256,58,100,58,0.035066505,0.060459492,0.035066505,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.093023256,0.046511628,0.139534884,138,389,221,26,24,116,0,119,87,0
Transponder,42,18,9.785714286,0,202.1904762,1584,37.71428571,8492,202.1904762,0,658,2935,45,714,733,102,640,122,176,239,56,97,56,0.034739454,0.060173697,0.034739454,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Transponder,42,18,9.714285714,0,202.7619048,1593,37.92857143,8516,202.7619048,0,654,2951,45,717,729,102,640,122,175,243,56,97,56,0.034589253,0.059913527,0.034589253,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.095238095,0.047619048,0.142857143,138,389,221,26,24,116,0,119,87,0
Transponder,39,15,11.41025641,0,220.8717949,1563,40.07692308,8614,220.8717949,0,642,3005,42,661,830,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,87,0
Transponder,35,14,10.4,0,215.0857143,1378,39.37142857,7528,215.0857143,0,621,2631,37,604,639,88,570,107,137,223,42,76,42,0.03,0.054285714,0.03,2,2,12,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.114285714,0.057142857,0.171428571,138,389,221,26,24,116,0,119,87,0
Transponder,39,15,10.66666667,0,217.5897436,1552,39.79487179,8486,217.5897436,0,642,2967,42,661,773,99,634,120,177,259,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,3,0,3,3,7,5,9,0.071428571,0.0,0.071428571,0.071428571,0.166666667,0.119047619,0.214285714,138,389,221,26,24,116,0,122,87,0
Transponder,41,16,10.09756098,0,210.4390244,1615,39.3902439,8628,210.4390244,0,645,3012,44,675,759,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,2,0,2,2,6,4,8,0.046511628,0.0,0.046511628,0.046511628,0.139534884,0.093023256,0.186046512,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.875,0,208.9,1557,38.925,8356,208.9,0,642,2927,43,670,708,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,87,0
Transponder,40,16,9.825,0,208.6,1557,38.925,8344,208.6,0,642,2921,43,670,702,101,606,123,178,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,3,0,3,3,7,5,9,0.069767442,0.0,0.069767442,0.069767442,0.162790698,0.11627907,0.209302326,138,389,221,26,24,116,0,122,87,0
Transponder,38,15,10.02631579,0,213.0263158,1484,39.05263158,8095,213.0263158,0,629,2855,41,677,672,94,600,116,162,239,42,79,42,0.027741083,0.052179657,0.027741083,3,3,18,1.0,4,0,4,4,8,6,10,0.095238095,0.0,0.095238095,0.095238095,0.19047619,0.142857143,0.238095238,138,389,221,26,24,116,0,121,87,0
Transponder,37,15,10.08108108,0,215.2162162,1446,39.08108108,7963,215.2162162,0,624,2809,40,673,660,92,594,113,161,230,42,78,42,0.028649386,0.053206003,0.028649386,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,87,0
Transponder,37,15,10.18918919,0,215.2432432,1446,39.08108108,7964,215.2432432,0,627,2807,40,673,665,92,594,113,161,230,42,78,42,0.028747433,0.05338809,0.028747433,3,3,18,1.0,3,0,3,3,7,5,9,0.075,0.0,0.075,0.075,0.175,0.125,0.225,138,389,221,26,24,116,0,119,87,0
Transponder,37,15,10.21621622,0,215.3513514,1446,39.08108108,7968,215.3513514,0,629,2817,40,673,669,92,594,113,162,230,42,78,42,0.028806584,0.053497942,0.028806584,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,87,0
Transponder,42,16,11.02380952,0,212.9285714,1646,39.19047619,8944,218.1463415,0,652,3060,44,671,873,104,690,126,184,279,47,87,47,0.027794205,0.051448847,0.027794205,47,787,282,9.4,9,0,10,9,14,11,16,0.176470588,0.0,0.196078431,0.176470588,0.274509804,0.215686275,0.31372549,138,389,221,26,24,116,0,122,87,0
Transponder,41,16,9.87804878,0,213.0,1594,38.87804878,8734,218.35,0,863,2931,43,703,733,103,654,122,188,274,45,84,45,0.027985075,0.052238806,0.027985075,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.024390244,0.0,0.12195122,0.048780488,0.170731707,138,389,221,26,24,116,0,119,87,0
Transponder,42,16,10.54761905,0,215.7380952,1643,39.11904762,9062,221.0243902,0,852,3036,44,677,833,104,684,126,186,281,47,87,47,0.027843602,0.051540284,0.027843602,57,18455,342,11.4,0,0,1,0,5,2,7,0.0,0.0,0.023809524,0.0,0.119047619,0.047619048,0.166666667,138,389,221,26,24,116,0,122,87,0
Transponder,44,17,10.04545455,0,210.0227273,1717,39.02272727,9242,214.9302326,0,867,3092,46,694,816,108,699,132,192,289,47,89,47,0.026674234,0.050510783,0.026674234,61,18473,366,12.2,0,0,1,0,5,2,7,0.0,0.0,0.022727273,0.0,0.113636364,0.045454545,0.159090909,138,389,221,26,24,116,0,122,87,0
Transponder,43,17,9.813953488,0,208.372093,1659,38.58139535,8961,213.3571429,0,864,3007,45,689,764,106,662,129,189,284,46,87,46,0.027027027,0.051116334,0.027027027,62,18505,372,12.4,1,0,2,1,6,3,8,0.022727273,0.0,0.045454545,0.022727273,0.136363636,0.068181818,0.181818182,138,389,221,26,24,116,0,122,87,0
Transponder,43,17,9.651162791,0,207.9767442,1659,38.58139535,8944,212.952381,0,865,2999,45,689,751,106,662,129,189,284,46,87,46,0.027122642,0.05129717,0.027122642,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.023255814,0.0,0.11627907,0.046511628,0.162790698,138,389,221,26,24,116,0,122,87,0
Transponder,42,16,9.761904762,0,209.5238095,1621,38.5952381,8801,214.6585366,0,863,2954,44,684,740,105,654,125,187,277,45,85,45,0.02722323,0.051421658,0.02722323,62,18505,372,12.4,1,0,2,1,6,3,8,0.023255814,0.0,0.046511628,0.023255814,0.139534884,0.069767442,0.186046512,138,389,221,26,24,116,0,121,87,0
Transponder,41,16,9.731707317,0,211.4878049,1585,38.65853659,8672,216.8,0,857,2912,43,680,724,103,648,122,186,270,45,84,45,0.028037383,0.052336449,0.028037383,62,18505,372,12.4,1,0,2,1,6,3,8,0.023809524,0.0,0.047619048,0.023809524,0.142857143,0.071428571,0.19047619,138,389,221,26,24,116,0,119,87,0
Transponder,41,16,10.0,0,213.195122,1591,38.80487805,8742,218.55,0,861,2922,43,703,736,103,654,122,188,272,45,84,45,0.027967682,0.052206339,0.027967682,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.024390244,0.0,0.12195122,0.048780488,0.170731707,138,389,221,26,24,116,0,119,87,0
Transponder,41,16,10.0,0,213.5121951,1594,38.87804878,8755,218.875,0,863,2937,43,703,740,103,654,122,188,275,45,84,45,0.027967682,0.052206339,0.027967682,62,18505,372,12.4,0,0,1,0,5,2,7,0.0,0.0,0.024390244,0.0,0.12195122,0.048780488,0.170731707,138,389,221,26,24,116,0,119,87,0
Transponder,39,15,11.51282051,0,221.8205128,1566,40.15384615,8651,221.8205128,0,645,3019,42,659,840,99,640,120,177,260,48,86,48,0.029758215,0.053316801,0.029758215,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
Transponder,37,15,10.08108108,0,215.1621622,1448,39.13513514,7961,215.1621622,0,629,2815,40,671,658,92,594,113,161,231,43,79,43,0.029452055,0.054109589,0.029452055,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,10.53658537,0,213.0,1618,39.46341463,8733,213.0,0,650,3055,44,673,802,103,643,126,183,268,48,88,48,0.028828829,0.052852853,0.028828829,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,10.17073171,0,210.5609756,1609,39.24390244,8633,210.5609756,0,648,3016,44,673,759,103,640,126,181,268,46,86,46,0.027811366,0.051995163,0.027811366,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.975,0,209.725,1560,39.0,8389,209.725,0,645,2940,43,668,716,101,606,123,178,263,46,85,46,0.028696195,0.053025577,0.028696195,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,209.2,1560,39.0,8368,209.2,0,645,2928,43,669,703,101,606,123,178,263,46,85,46,0.028785982,0.053191489,0.028785982,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,9.948717949,0,211.2051282,1523,39.05128205,8237,211.2051282,0,643,2895,42,663,695,100,598,119,176,256,45,83,45,0.028938907,0.053376206,0.028938907,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,86,0
Transponder,38,15,10.10526316,0,214.7368421,1489,39.18421053,8160,214.7368421,0,638,2865,41,682,689,98,596,116,175,249,45,82,45,0.029801325,0.054304636,0.029801325,3,3,18,1.0,7,0,7,7,11,9,13,0.155555556,0.0,0.155555556,0.155555556,0.244444444,0.2,0.288888889,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.35135135,0,216.5945946,1448,39.13513514,8014,216.5945946,0,633,2828,40,671,679,92,594,113,162,231,43,79,43,0.029371585,0.053961749,0.029371585,3,3,18,1.0,5,0,5,5,9,7,11,0.119047619,0.0,0.119047619,0.119047619,0.214285714,0.166666667,0.261904762,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.27027027,0,216.1351351,1448,39.13513514,7997,216.1351351,0,629,2832,40,671,673,92,594,113,161,231,43,79,43,0.029431896,0.054072553,0.029431896,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,40,15,11.225,0,216.425,1567,39.175,8658,222.0,0,645,3018,42,659,842,100,648,120,177,260,48,86,48,0.029758215,0.053316801,0.029758215,3,3,18,1.0,6,0,7,6,11,8,13,0.130434783,0.0,0.152173913,0.130434783,0.239130435,0.173913043,0.282608696,138,389,221,26,24,116,0,122,86,0
Transponder,35,14,10.45714286,0,215.9142857,1381,39.45714286,7557,215.9142857,0,626,2644,37,602,643,88,570,107,138,224,43,77,43,0.030626781,0.054843305,0.030626781,2,2,12,1.0,2,0,2,2,6,4,8,0.054054054,0.0,0.054054054,0.054054054,0.162162162,0.108108108,0.216216216,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,10.84615385,0,218.6153846,1555,39.87179487,8526,218.6153846,0,645,2983,42,659,790,99,634,120,177,260,48,86,48,0.029962547,0.053682896,0.029962547,3,3,18,1.0,7,0,7,7,11,9,13,0.152173913,0.0,0.152173913,0.152173913,0.239130435,0.195652174,0.282608696,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,10.17073171,0,210.6585366,1618,39.46341463,8637,210.6585366,0,648,3018,44,673,762,103,643,126,181,268,47,87,47,0.028245192,0.052283654,0.028245192,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,9.731707317,0,204.3170732,1561,38.07317073,8378,209.45,0,645,2935,43,668,714,101,606,123,178,263,46,85,46,0.028678304,0.052992519,0.028678304,3,3,18,1.0,4,0,5,4,9,6,11,0.088888889,0.0,0.111111111,0.088888889,0.2,0.133333333,0.244444444,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.85,0,208.975,1560,39.0,8359,208.975,0,645,2927,43,668,703,101,606,123,178,263,46,85,46,0.02876798,0.053158224,0.02876798,3,3,18,1.0,5,0,5,5,9,7,11,0.111111111,0.0,0.111111111,0.111111111,0.2,0.155555556,0.244444444,138,389,221,26,24,116,0,122,86,0
Transponder,39,16,9.846153846,0,208.2307692,1488,38.15384615,8122,213.7368421,0,632,2868,41,675,679,94,600,116,162,240,43,80,43,0.028326746,0.052700922,0.028326746,3,3,18,1.0,5,0,6,5,10,7,12,0.113636364,0.0,0.136363636,0.113636364,0.227272727,0.159090909,0.272727273,138,389,221,26,24,116,0,121,86,0
Transponder,37,15,10.16216216,0,216.0540541,1449,39.16216216,7994,216.0540541,0,627,2823,40,671,667,92,594,113,161,231,43,79,43,0.029231815,0.053704963,0.029231815,3,3,18,1.0,6,0,6,6,10,8,12,0.139534884,0.0,0.139534884,0.139534884,0.23255814,0.186046512,0.279069767,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.27027027,0,216.1081081,1449,39.16216216,7996,216.1081081,0,632,2821,40,671,672,92,594,113,162,231,43,79,43,0.029351536,0.053924915,0.029351536,3,3,18,1.0,6,0,6,6,10,8,12,0.139534884,0.0,0.139534884,0.139534884,0.23255814,0.186046512,0.279069767,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.27027027,0,216.0540541,1449,39.16216216,7994,216.0540541,0,630,2830,40,671,674,92,594,113,161,231,43,79,43,0.029391661,0.053998633,0.029391661,3,3,18,1.0,2,0,2,2,6,4,8,0.051282051,0.0,0.051282051,0.051282051,0.153846154,0.102564103,0.205128205,138,389,221,26,24,116,0,119,86,0
Transponder,42,16,10.73809524,0,208.5952381,1618,38.52380952,8761,208.5952381,0,664,3051,45,678,837,105,648,120,178,262,48,89,48,0.028828829,0.053453453,0.028828829,3,3,18,1.0,4,0,4,4,8,6,10,0.086956522,0.0,0.086956522,0.086956522,0.173913043,0.130434783,0.217391304,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,9.463414634,0,202.1463415,1548,37.75609756,8288,202.1463415,0,659,2903,44,701,690,104,606,116,177,255,45,85,45,0.028790787,0.054382598,0.028790787,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0
Transponder,42,16,10.07142857,0,205.1904762,1607,38.26190476,8618,205.1904762,0,662,3011,45,678,781,105,642,120,178,262,48,89,48,0.029020556,0.053808948,0.029020556,3,3,18,1.0,3,0,3,3,7,5,9,0.066666667,0.0,0.066666667,0.066666667,0.155555556,0.111111111,0.2,138,389,221,26,24,116,0,122,86,0
Transponder,44,17,9.545454545,0,199.6818182,1670,37.95454545,8786,199.6818182,0,667,3061,47,692,767,109,651,126,182,270,47,90,47,0.027389277,0.052447552,0.027389277,3,3,18,1.0,3,0,3,3,7,5,9,0.063829787,0.0,0.063829787,0.063829787,0.14893617,0.106382979,0.191489362,138,389,221,26,24,116,0,122,86,0
Transponder,43,17,9.325581395,0,197.9302326,1612,37.48837209,8511,197.9302326,0,664,2975,46,687,716,107,614,123,179,265,46,88,46,0.027794562,0.053172205,0.027794562,3,3,18,1.0,4,0,4,4,8,6,10,0.085106383,0.0,0.085106383,0.085106383,0.170212766,0.127659574,0.212765957,138,389,221,26,24,116,0,122,86,0
Transponder,43,17,9.279069767,0,197.6511628,1612,37.48837209,8499,197.6511628,0,664,2969,46,687,710,107,614,123,179,265,46,88,46,0.027878788,0.053333333,0.027878788,3,3,18,1.0,4,0,4,4,8,6,10,0.085106383,0.0,0.085106383,0.085106383,0.170212766,0.127659574,0.212765957,138,389,221,26,24,116,0,122,86,0
Transponder,42,16,9.428571429,0,200.5714286,1582,37.66666667,8424,200.5714286,0,662,2942,45,705,702,106,612,119,178,260,45,86,45,0.027863777,0.053250774,0.027863777,3,3,18,1.0,5,0,5,5,9,7,11,0.106382979,0.0,0.106382979,0.106382979,0.191489362,0.14893617,0.234042553,138,389,221,26,24,116,0,121,86,0
Transponder,41,16,9.463414634,0,202.7317073,1547,37.73170732,8312,202.7317073,0,657,2908,44,701,691,104,606,116,177,255,45,86,45,0.02866242,0.05477707,0.02866242,3,3,18,1.0,6,0,6,6,10,8,12,0.127659574,0.0,0.127659574,0.127659574,0.212765957,0.170212766,0.255319149,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,9.536585366,0,202.5853659,1548,37.75609756,8306,202.5853659,0,658,2903,44,701,694,104,606,116,177,255,45,85,45,0.028735632,0.054278416,0.028735632,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0
Transponder,41,16,9.585365854,0,202.6829268,1548,37.75609756,8310,202.6829268,0,661,2911,44,701,700,104,606,116,177,255,45,85,45,0.028772379,0.054347826,0.028772379,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.097560976,0.048780488,0.146341463,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,11.43589744,0,220.7179487,1563,40.07692308,8608,220.7179487,0,642,3003,42,656,831,99,640,120,177,259,47,85,47,0.02921069,0.052827843,0.02921069,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
Transponder,37,15,10.10810811,0,214.7027027,1446,39.08108108,7944,214.7027027,0,626,2810,40,668,660,92,594,113,162,230,42,78,42,0.028846154,0.053571429,0.028846154,3,3,18,1.0,0,0,0,0,4,2,6,0.0,0.0,0.0,0.0,0.108108108,0.054054054,0.162162162,138,389,221,26,24,116,0,119,86,0
Transponder,39,15,10.71794872,0,217.4871795,1552,39.79487179,8482,217.4871795,0,642,2967,42,656,776,99,634,120,177,259,47,85,47,0.029411765,0.053191489,0.029411765,3,3,18,1.0,5,0,5,5,9,7,11,0.113636364,0.0,0.113636364,0.113636364,0.204545455,0.159090909,0.25,138,389,221,26,24,116,0,122,86,0
Transponder,41,16,10.14634146,0,210.3658537,1615,39.3902439,8625,210.3658537,0,645,3011,44,670,761,103,643,126,181,267,46,86,46,0.027710843,0.051807229,0.027710843,3,3,18,1.0,4,0,4,4,8,6,10,0.088888889,0.0,0.088888889,0.088888889,0.177777778,0.133333333,0.222222222,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.875,0,208.7,1557,38.925,8348,208.7,0,642,2925,43,665,707,101,606,123,178,262,45,84,45,0.028142589,0.052532833,0.028142589,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
Transponder,40,16,9.825,0,208.475,1557,38.925,8339,208.475,0,643,2919,43,665,701,101,606,123,178,262,45,84,45,0.028230866,0.052697616,0.028230866,3,3,18,1.0,4,0,4,4,8,6,10,0.090909091,0.0,0.090909091,0.090909091,0.181818182,0.136363636,0.227272727,138,389,221,26,24,116,0,122,86,0
Transponder,39,15,9.948717949,0,210.3076923,1522,39.02564103,8202,210.3076923,0,639,2880,42,660,689,100,598,119,176,257,44,82,44,0.028350515,0.052835052,0.028350515,3,3,18,1.0,6,0,6,6,10,8,12,0.133333333,0.0,0.133333333,0.133333333,0.222222222,0.177777778,0.266666667,138,389,221,26,24,116,0,121,86,0
Transponder,38,15,9.815789474,0,209.4736842,1447,38.07894737,7961,215.1621622,0,624,2812,40,668,660,92,594,113,161,230,42,78,42,0.028688525,0.053278689,0.028688525,3,3,18,1.0,5,0,6,5,10,7,12,0.11627907,0.0,0.139534884,0.11627907,0.23255814,0.162790698,0.279069767,138,389,221,26,24,116,0,119,86,0
Transponder,37,15,10.16216216,0,215.1081081,1446,39.08108108,7959,215.1081081,0,626,2810,40,668,663,92,594,113,161,230,42,78,42,0.02878684,0.053461275,0.02878684,3,3,18,1.0,1,0,1,1,5,3,7,0.026315789,0.0,0.026315789,0.026315789,0.131578947,0.078947368,0.184210526,138,389,221,26,24,116,0,119,86,0
